school,ses,mathach,sector
5192,-0.538,-0.576,Catholic
5192,-0.368,4.88,Catholic
5192,-1.218,5.137,Catholic
5192,-0.888,4.311,Catholic
5192,0.252,13.482,Catholic
5192,-0.528,0.313,Catholic
5192,-0.568,17.158,Catholic
5192,0.032,15.37,Catholic
5192,0.352,10.721,Catholic
5192,1.262,22.451,Catholic
5192,0.372,19.575,Catholic
5192,0.752,21.91,Catholic
5192,-0.468,10.97,Catholic
5192,1.202,3.943,Catholic
5192,0.052,5.661,Catholic
5404,0.612,24.993,Catholic
5404,1.182,5.868,Catholic
5404,1.072,15.281,Catholic
5404,1.152,13.555,Catholic
5404,0.842,15.762,Catholic
5404,0.862,20.144,Catholic
5404,0.622,16.423,Catholic
5404,0.442,4.072,Catholic
5404,1.422,16.985,Catholic
5404,1.452,7.204,Catholic
5404,0.992,20.379,Catholic
5404,0.652,24.095,Catholic
5404,0.542,11.046,Catholic
5404,0.932,21.524,Catholic
5404,1.122,17.537,Catholic
5404,-0.318,11.833,Catholic
5404,0.242,19.467,Catholic
5404,0.802,3.552,Catholic
5404,0.732,19.425,Catholic
5404,1.012,17.994,Catholic
5404,0.592,19.859,Catholic
5404,1.342,15.497,Catholic
5404,0.932,24.138,Catholic
5404,0.392,14.573,Catholic
5404,-0.358,4.096,Catholic
5404,0.532,8.47,Catholic
5404,-0.898,20.776,Catholic
5404,0.832,9.106,Catholic
5404,1.172,10.713,Catholic
5404,-0.468,10.817,Catholic
5404,1.172,20.794,Catholic
5404,1.072,7.128,Catholic
5404,1.172,22.896,Catholic
5404,0.422,16.895,Catholic
5404,0.482,8.215,Catholic
5404,0.982,4.837,Catholic
5404,1.182,16.713,Catholic
5404,-0.098,14.106,Catholic
5404,1.242,13.711,Catholic
5404,0.952,17.312,Catholic
5404,1.262,12.411,Catholic
5404,1.072,14.927,Catholic
5404,0.902,18.802,Catholic
5404,1.512,22.08,Catholic
5404,0.762,9.395,Catholic
5404,1.072,24.479,Catholic
5404,0.702,9.987,Catholic
5404,0.902,16.574,Catholic
5404,0.452,23.81,Catholic
5404,1.122,17.163,Catholic
5404,1.302,21.819,Catholic
5404,1.182,20.686,Catholic
5404,1.512,19.015,Catholic
5404,1.262,13.664,Catholic
5404,0.932,23.137,Catholic
5404,1.422,4.682,Catholic
5404,0.632,18.232,Catholic
5619,1.362,22.521,Catholic
5619,0.502,24.133,Catholic
5619,-0.858,6.756,Catholic
5619,-0.098,16.338,Catholic
5619,0.162,4.408,Catholic
5619,0.542,6.388,Catholic
5619,1.012,23.566,Catholic
5619,0.772,18.315,Catholic
5619,-0.728,16.721,Catholic
5619,0.842,24.993,Catholic
5619,0.782,19.032,Catholic
5619,0.582,21.031,Catholic
5619,1.422,18.6,Catholic
5619,1.512,21.666,Catholic
5619,-0.288,0.452,Catholic
5619,-1.258,-0.368,Catholic
5619,0.182,17.817,Catholic
5619,0.842,11.827,Catholic
5619,1.182,14.457,Catholic
5619,-0.338,18.272,Catholic
5619,0.362,12.905,Catholic
5619,0.412,15.936,Catholic
5619,1.122,23.746,Catholic
5619,0.922,19.757,Catholic
5619,1.292,18.915,Catholic
5619,-0.118,23.124,Catholic
5619,0.772,17.193,Catholic
5619,-0.098,24.133,Catholic
5619,0.562,16.703,Catholic
5619,0.972,20.17,Catholic
5619,0.912,15.977,Catholic
5619,0.632,23.043,Catholic
5619,1.062,22.051,Catholic
5619,-0.478,10.506,Catholic
5619,0.412,21.451,Catholic
5619,-0.728,1.135,Catholic
5619,0.522,18.737,Catholic
5619,0.042,16.443,Catholic
5619,0.202,7.751,Catholic
5619,0.932,14.44,Catholic
5619,0.472,1.701,Catholic
5619,0.542,9.264,Catholic
5619,0.102,18.749,Catholic
5619,0.312,19.491,Catholic
5619,0.112,17.474,Catholic
5619,0.252,3.352,Catholic
5619,0.792,18.116,Catholic
5619,0.562,22.08,Catholic
5619,0.612,3.254,Catholic
5619,0.642,8.529,Catholic
5619,0.062,24.247,Catholic
5619,1.282,14.76,Catholic
5619,0.562,24.479,Catholic
5619,-1.048,2.866,Catholic
5619,0.842,16.236,Catholic
5619,0.932,22.517,Catholic
5619,-0.188,11.755,Catholic
5619,0.032,24.479,Catholic
5619,0.372,9.939,Catholic
5619,0.932,23.062,Catholic
5619,0.752,9.572,Catholic
5619,0.082,8.647,Catholic
5619,0.392,17.795,Catholic
5619,0.542,-0.988,Catholic
5619,0.172,16.649,Catholic
5619,-0.218,18.406,Catholic
5640,0.512,11.876,Public
5640,-1.068,14.283,Public
5640,-0.458,3.714,Public
5640,0.632,23.048,Public
5640,-0.038,18.066,Public
5640,-0.768,1.427,Public
5640,-0.518,7.582,Public
5640,0.262,24.107,Public
5640,-0.798,23.424,Public
5640,-0.078,7.261,Public
5640,0.252,0.443,Public
5640,-0.138,12.338,Public
5640,-0.058,6.035,Public
5640,0.532,10.579,Public
5640,0.332,18.225,Public
5640,-0.978,10.193,Public
5640,0.832,19.16,Public
5640,-0.548,9.223,Public
5640,-0.648,20.145,Public
5640,-1.198,7.131,Public
5640,-1.168,3.927,Public
5640,-0.648,16.722,Public
5640,0.972,20.907,Public
5640,0.072,22.406,Public
5640,-0.468,24.545,Public
5640,-0.658,21.579,Public
5640,-0.118,16.509,Public
5640,-0.368,11.534,Public
5640,0.752,16.197,Public
5640,-0.508,22.107,Public
5640,0.012,23.768,Public
5640,-0.818,4.037,Public
5640,-0.808,9.231,Public
5640,-0.748,8.276,Public
5640,0.012,17.085,Public
5640,-0.448,13,Public
5640,0.592,22.373,Public
5640,1.092,11.281,Public
5640,-0.848,11.11,Public
5640,-0.938,2.215,Public
5640,-0.068,19.515,Public
5640,-0.308,16.212,Public
5640,-0.078,13.876,Public
5640,0.202,0.614,Public
5640,-0.348,11.116,Public
5640,0.892,23.525,Public
5640,-1.138,8.389,Public
5640,0.252,9.056,Public
5640,-0.268,14.699,Public
5640,0.572,15.758,Public
5640,0.182,0.718,Public
5640,-0.078,15.058,Public
5640,0.022,4.067,Public
5640,0.132,11.902,Public
5640,-0.588,5.915,Public
5640,-0.358,9.314,Public
5640,-0.108,23.323,Public
5650,0.292,22.587,Catholic
5650,-0.948,7.633,Catholic
5650,-0.758,8.49,Catholic
5650,0.482,4.682,Catholic
5650,-0.238,14.866,Catholic
5650,0.152,23.38,Catholic
5650,1.262,22.067,Catholic
5650,0.812,5.191,Catholic
5650,1.072,4.527,Catholic
5650,-0.618,3.422,Catholic
5650,-0.048,8.034,Catholic
5650,-0.838,6.552,Catholic
5650,0.092,12.125,Catholic
5650,-0.508,4.275,Catholic
5650,0.052,15.026,Catholic
5650,0.292,22.924,Catholic
5650,1.252,13.331,Catholic
5650,-0.748,16.641,Catholic
5650,-0.768,20.907,Catholic
5650,-0.088,12.525,Catholic
5650,-0.578,10.527,Catholic
5650,0.872,17.991,Catholic
5650,-0.868,17.392,Catholic
5650,-0.868,19.762,Catholic
5650,-0.528,13.835,Catholic
5650,-0.198,19.858,Catholic
5650,-0.288,8.526,Catholic
5650,-0.378,22.974,Catholic
5650,0.152,16.722,Catholic
5650,-0.358,19.312,Catholic
5650,0.302,9.117,Catholic
5650,-0.688,4.294,Catholic
5650,1.262,8.507,Catholic
5650,0.922,12.438,Catholic
5650,1.512,13.508,Catholic
5650,-1.538,8.368,Catholic
5650,0.482,10.519,Catholic
5650,-0.318,10.958,Catholic
5650,1.302,18.266,Catholic
5650,1.422,17.392,Catholic
5650,-0.038,23.28,Catholic
5650,-0.468,22.229,Catholic
5650,-1.208,20.789,Catholic
5650,0.682,23.28,Catholic
5650,0.222,23.28,Catholic
5667,-0.188,10.697,Catholic
5667,0.062,14.909,Catholic
5667,1.062,23.249,Catholic
5667,0.272,15.319,Catholic
5667,-1.328,0.258,Catholic
5667,1.512,5.902,Catholic
5667,1.002,23.785,Catholic
5667,-0.498,10.478,Catholic
5667,-0.368,16.752,Catholic
5667,1.122,18.184,Catholic
5667,-0.098,6.094,Catholic
5667,1.092,16.269,Catholic
5667,0.652,10.989,Catholic
5667,0.632,21.097,Catholic
5667,-0.778,23.033,Catholic
5667,0.202,22.544,Catholic
5667,0.862,12.413,Catholic
5667,0.792,8.169,Catholic
5667,0.702,10.373,Catholic
5667,0.792,23.882,Catholic
5667,0.332,15.745,Catholic
5667,0.232,17.765,Catholic
5667,1.072,15.826,Catholic
5667,0.092,-2.832,Catholic
5667,0.532,4.618,Catholic
5667,0.652,22.889,Catholic
5667,-0.888,6.967,Catholic
5667,1.422,17.9,Catholic
5667,0.832,9.743,Catholic
5667,0.482,11.893,Catholic
5667,-0.838,10.489,Catholic
5667,0.762,13.437,Catholic
5667,0.662,8.954,Catholic
5667,0.852,18.773,Catholic
5667,0.462,17.974,Catholic
5667,0.582,18.454,Catholic
5667,-0.158,21.319,Catholic
5667,1.122,12.882,Catholic
5667,0.252,21.283,Catholic
5667,0.292,17.112,Catholic
5667,1.332,14.859,Catholic
5667,-0.388,11.141,Catholic
5667,-0.648,0.977,Catholic
5667,0.432,13.138,Catholic
5667,0.182,7.965,Catholic
5667,0.582,24.067,Catholic
5667,0.322,15.409,Catholic
5667,0.502,9.903,Catholic
5667,0.892,12.336,Catholic
5667,-0.158,21.533,Catholic
5667,0.842,11.286,Catholic
5667,0.762,12.331,Catholic
5667,-0.298,13.813,Catholic
5667,1.512,23.053,Catholic
5667,0.032,5.812,Catholic
5667,0.832,17.271,Catholic
5667,-0.468,0.767,Catholic
5667,0.712,4.68,Catholic
5667,0.472,14.796,Catholic
5667,1.202,21.514,Catholic
5667,0.662,8.234,Catholic
5720,0.432,19.196,Catholic
5720,-0.838,13.754,Catholic
5720,-0.068,12.43,Catholic
5720,0.502,11.871,Catholic
5720,-1.228,13.289,Catholic
5720,0.302,0.829,Catholic
5720,0.502,18.8,Catholic
5720,-0.298,13.086,Catholic
5720,0.382,21.361,Catholic
5720,-0.238,8.259,Catholic
5720,-0.528,17.248,Catholic
5720,-0.658,9.757,Catholic
5720,0.502,20.765,Catholic
5720,-0.078,15.896,Catholic
5720,0.322,23.912,Catholic
5720,1.182,24.075,Catholic
5720,-0.498,12.851,Catholic
5720,-0.898,14.649,Catholic
5720,-0.948,14.477,Catholic
5720,0.352,14.68,Catholic
5720,-0.818,14.966,Catholic
5720,-0.318,3.265,Catholic
5720,-0.508,12.149,Catholic
5720,-0.718,17.187,Catholic
5720,0.652,22.829,Catholic
5720,-0.678,8.342,Catholic
5720,-0.038,12.428,Catholic
5720,0.772,10.315,Catholic
5720,-0.688,7.136,Catholic
5720,0.592,20.504,Catholic
5720,-0.448,10.669,Catholic
5720,0.092,9.064,Catholic
5720,0.202,15.664,Catholic
5720,0.512,7.728,Catholic
5720,0.632,23.525,Catholic
5720,-0.978,18.493,Catholic
5720,-0.628,-1.472,Catholic
5720,0.442,18.714,Catholic
5720,0.792,9.484,Catholic
5720,0.132,13.265,Catholic
5720,0.132,19.945,Catholic
5720,1.082,12.012,Catholic
5720,-0.438,17.221,Catholic
5720,-0.468,10.385,Catholic
5720,0.012,10.822,Catholic
5720,-0.308,12.55,Catholic
5720,0.262,15.371,Catholic
5720,0.922,22.465,Catholic
5720,0.572,8.652,Catholic
5720,-0.888,21.794,Catholic
5720,1.132,18.241,Catholic
5720,1.122,13.712,Catholic
5720,1.392,18.352,Catholic
5761,-1.118,2.076,Catholic
5761,0.392,5.797,Catholic
5761,-0.528,6.037,Catholic
5761,1.402,9.889,Catholic
5761,0.182,11.618,Catholic
5761,-0.708,5.364,Catholic
5761,-0.018,14.633,Catholic
5761,-1.238,4.153,Catholic
5761,-0.938,6.712,Catholic
5761,-0.718,17.514,Catholic
5761,-0.348,21.233,Catholic
5761,-1.368,9.544,Catholic
5761,-1.758,-1.408,Catholic
5761,-1.278,8.393,Catholic
5761,1.252,21.39,Catholic
5761,0.472,17.157,Catholic
5761,-0.118,7.344,Catholic
5761,-0.078,2.407,Catholic
5761,-0.858,17.042,Catholic
5761,-0.168,14.662,Catholic
5761,-0.428,15.794,Catholic
5761,-0.198,16.481,Catholic
5761,-0.798,20.99,Catholic
5761,0.022,8.794,Catholic
5761,0.872,8.331,Catholic
5761,0.682,24.479,Catholic
5761,0.802,13.33,Catholic
5761,-0.278,11.342,Catholic
5761,1.182,16.773,Catholic
5761,-0.328,21.633,Catholic
5761,-0.298,17.92,Catholic
5761,-0.258,16.784,Catholic
5761,0.272,13.7,Catholic
5761,-0.598,3.422,Catholic
5761,-0.158,4.462,Catholic
5761,-0.668,8.118,Catholic
5761,-0.768,17.931,Catholic
5761,-0.028,1.288,Catholic
5761,0.842,14.836,Catholic
5761,-0.378,6.861,Catholic
5761,-0.278,14.872,Catholic
5761,0.192,14.73,Catholic
5761,-0.558,5.076,Catholic
5761,-1.128,14.491,Catholic
5761,-1.038,-0.493,Catholic
5761,-0.508,10.084,Catholic
5761,-1.008,17.565,Catholic
5761,-0.798,5.655,Catholic
5761,-0.838,15.644,Catholic
5761,-0.708,-1.559,Catholic
5761,-0.898,6.659,Catholic
5761,-1.178,11.629,Catholic
5762,-1.308,8.529,Public
5762,-0.828,13.453,Public
5762,-1.498,10.81,Public
5762,-1.768,0.585,Public
5762,-1.028,-2.252,Public
5762,-0.438,2.633,Public
5762,-1.118,-2.55,Public
5762,-1.428,3.284,Public
5762,-0.858,2.43,Public
5762,-1.758,12.771,Public
5762,-1.448,4.888,Public
5762,-1.358,7.081,Public
5762,-1.848,5.813,Public
5762,-1.648,5.037,Public
5762,-1.358,-2.224,Public
5762,-0.588,6.524,Public
5762,-1.118,-2.721,Public
5762,-1.948,0.193,Public
5762,0.052,0.959,Public
5762,-1.608,6.366,Public
5762,-0.768,4.423,Public
5762,-2.078,3.954,Public
5762,-1.488,2.572,Public
5762,-0.838,19.424,Public
5762,-0.988,7.094,Public
5762,-0.898,2.764,Public
5762,-0.208,3.73,Public
5762,-0.888,-0.754,Public
5762,-1.578,-2.832,Public
5762,-0.078,1.045,Public
5762,-1.308,9.385,Public
5762,-1.368,2.617,Public
5762,-1.118,1.083,Public
5762,-1.238,7.722,Public
5762,-1.538,5.312,Public
5762,-0.988,0.569,Public
5762,-1.908,10.303,Public
5783,-0.548,4.983,Public
5783,0.322,9.725,Public
5783,-0.728,21.504,Public
5783,0.022,11.637,Public
5783,-0.168,4.858,Public
5783,0.502,17.53,Public
5783,-0.498,0.148,Public
5783,0.522,17.718,Public
5783,0.612,1.288,Public
5783,0.762,3.083,Public
5783,1.002,18.026,Public
5783,-0.538,10.652,Public
5783,-0.298,20,Public
5783,1.152,11.593,Public
5783,-0.168,17.416,Public
5783,0.852,17.059,Public
5783,0.342,9.413,Public
5783,1.152,22.794,Public
5783,-0.188,15.456,Public
5783,0.982,18.326,Public
5783,0.272,13.009,Public
5783,-0.528,7.417,Public
5783,-0.348,14.704,Public
5783,0.742,10.927,Public
5783,1.122,22.541,Public
5783,0.822,21.141,Public
5783,-2.328,5.499,Public
5783,0.492,17.287,Public
5783,-0.318,15.626,Public
5815,-1.828,5.964,Public
5815,-1.478,0.842,Public
5815,-1.068,5.271,Public
5815,-0.228,17.43,Public
5815,0.292,10.485,Public
5815,-0.818,0.371,Public
5815,-0.228,12.521,Public
5815,-0.718,2.865,Public
5815,-0.048,12.484,Public
5815,-0.718,14.206,Public
5815,-0.588,19.598,Public
5815,-0.518,6.707,Public
5815,-0.268,3.9,Public
5815,-1.768,1.27,Public
5815,-0.918,11.182,Public
5815,-0.778,-1.603,Public
5815,-1.018,14.165,Public
5815,-0.568,2.04,Public
5815,-0.688,7.123,Public
5815,0.182,5.443,Public
5815,-0.038,6.44,Public
5815,-1.488,3.778,Public
5815,-1.018,5.034,Public
5815,-0.008,3.278,Public
5815,-0.678,10.99,Public
5819,0.332,5.698,Public
5819,-0.768,1.068,Public
5819,-0.238,13.427,Public
5819,-0.238,13.702,Public
5819,1.312,11.802,Public
5819,0.822,14.658,Public
5819,-0.188,18.881,Public
5819,-0.088,2.191,Public
5819,0.442,5.19,Public
5819,0.332,19.487,Public
5819,0.182,7.381,Public
5819,0.882,9.741,Public
5819,0.692,11.149,Public
5819,1.212,16.246,Public
5819,0.072,7.782,Public
5819,-1.078,19.357,Public
5819,0.792,15.575,Public
5819,1.262,15.669,Public
5819,-1.118,15.108,Public
5819,-0.658,11.933,Public
5819,-0.888,6.032,Public
5819,-0.308,23.185,Public
5819,0.082,1.584,Public
5819,0.022,2.272,Public
5819,0.312,16.837,Public
5819,0.692,16.688,Public
5819,0.782,13.652,Public
5819,0.072,5.825,Public
5819,0.552,24.812,Public
5819,0.142,16.936,Public
5819,1.072,24.483,Public
5819,1.022,7.492,Public
5819,-0.348,3.886,Public
5819,0.262,-2.132,Public
5819,0.192,18.62,Public
5819,0.592,16.084,Public
5819,0.592,20.441,Public
5819,0.462,3.237,Public
5819,-0.078,18.142,Public
5819,0.302,10.165,Public
5819,-0.088,24.479,Public
5819,-0.608,3.615,Public
5819,0.152,12.465,Public
5819,-0.008,14.736,Public
5819,0.002,13.854,Public
5819,0.792,18.01,Public
5819,0.302,11.794,Public
5819,-0.088,13.848,Public
5819,-0.998,12.192,Public
5819,0.132,-2.334,Public
5838,-0.038,13.903,Public
5838,0.772,14.123,Public
5838,0.152,24.133,Public
5838,0.842,22.449,Public
5838,-0.188,10.225,Public
5838,-0.118,5.441,Public
5838,-0.168,7.477,Public
5838,-0.228,14.707,Public
5838,-0.828,13.934,Public
5838,-0.598,10.504,Public
5838,0.212,14.275,Public
5838,0.152,21.355,Public
5838,-0.888,8.754,Public
5838,0.932,13.701,Public
5838,-0.958,9.614,Public
5838,0.982,10.439,Public
5838,-0.248,3.584,Public
5838,-0.168,20.673,Public
5838,0.462,12.335,Public
5838,0.502,10.479,Public
5838,-0.148,15.515,Public
5838,1.072,9.875,Public
5838,0.712,17.327,Public
5838,0.932,7.193,Public
5838,1.512,16.189,Public
5838,-0.038,16.948,Public
5838,0.732,17.312,Public
5838,-0.038,20.765,Public
5838,0.242,19.485,Public
5838,-0.298,19.247,Public
5838,-0.408,2.417,Public
5937,1.122,23.88,Public
5937,1.262,23.771,Public
5937,1.042,18.312,Public
5937,0.362,17.539,Public
5937,-0.018,6.102,Public
5937,1.512,18.4,Public
5937,0.632,19.4,Public
5937,1.202,18.56,Public
5937,1.172,8.631,Public
5937,1.072,18.38,Public
5937,0.662,14.503,Public
5937,0.482,23.822,Public
5937,0.952,12.911,Public
5937,-0.148,18.345,Public
5937,0.612,17.152,Public
5937,-0.068,12.846,Public
5937,0.702,18.358,Public
5937,-0.568,17.19,Public
5937,0.822,4.141,Public
5937,0.932,10.045,Public
5937,1.382,20.011,Public
5937,0.202,19.803,Public
5937,1.122,21.66,Public
5937,0.222,22.717,Public
5937,-0.748,16.219,Public
5937,0.232,15.92,Public
5937,0.992,12.853,Public
5937,0.842,17.321,Public
5937,0.892,17.711,Public
6074,-0.438,21.142,Catholic
6074,-1.068,4.826,Catholic
6074,-0.798,15.473,Catholic
6074,0.292,4.472,Catholic
6074,0.042,12.553,Catholic
6074,-0.368,19.772,Catholic
6074,-0.748,4.176,Catholic
6074,-0.438,15.573,Catholic
6074,-0.708,18.807,Catholic
6074,-0.828,8.914,Catholic
6074,-0.258,8.005,Catholic
6074,-0.278,15.241,Catholic
6074,-0.768,19.184,Catholic
6074,-0.438,13.302,Catholic
6074,0.252,14.818,Catholic
6074,-0.818,15.502,Catholic
6074,-0.038,8.642,Catholic
6074,-1.098,7.316,Catholic
6074,0.022,15.243,Catholic
6074,-0.798,10.654,Catholic
6074,-0.668,15.076,Catholic
6074,-0.198,18.324,Catholic
6074,-0.508,18.875,Catholic
6074,0.142,16.89,Catholic
6074,-0.748,17.681,Catholic
6074,-0.028,7.907,Catholic
6074,0.662,9.38,Catholic
6074,-0.678,5.236,Catholic
6074,-0.748,23.917,Catholic
6074,0.442,15.636,Catholic
6074,0.092,22.427,Catholic
6074,-0.448,20.075,Catholic
6074,-0.608,11.344,Catholic
6074,-0.488,17.445,Catholic
6074,-1.778,2.124,Catholic
6074,0.522,1.099,Catholic
6074,0.542,20.251,Catholic
6074,-0.158,12.511,Catholic
6074,0.692,6.332,Catholic
6074,-1.608,7.082,Catholic
6074,0.672,12.55,Catholic
6074,-0.258,21.26,Catholic
6074,0.032,9.377,Catholic
6074,-1.118,15.842,Catholic
6074,0.852,6.963,Catholic
6074,0.672,21.986,Catholic
6074,-0.358,20.635,Catholic
6074,-0.478,2.823,Catholic
6074,-0.618,17.173,Catholic
6074,-0.358,24.421,Catholic
6074,0.562,21.658,Catholic
6074,-0.568,21.734,Catholic
6074,-0.828,5.311,Catholic
6074,-0.488,9.831,Catholic
6074,1.512,19.882,Catholic
6074,0.122,16.956,Catholic
6089,-0.398,20.111,Public
6089,0.242,16.624,Public
6089,-0.028,15.343,Public
6089,1.032,20.613,Public
6089,0.172,20.069,Public
6089,0.292,6.761,Public
6089,-0.178,14.498,Public
6089,-0.138,21.052,Public
6089,-0.708,15.761,Public
6089,0.502,19.729,Public
6089,0.152,24.386,Public
6089,0.482,13.833,Public
6089,1.022,17.54,Public
6089,-0.298,-0.111,Public
6089,0.442,8.726,Public
6089,0.652,5.722,Public
6089,-1.238,11.303,Public
6089,-0.258,23.259,Public
6089,0.562,13.337,Public
6089,1.222,6.707,Public
6089,-0.698,22.854,Public
6089,-0.138,22.521,Public
6089,-0.288,13.947,Public
6089,0.892,19.499,Public
6089,0.292,12.577,Public
6089,-0.478,16.761,Public
6089,-0.718,13.901,Public
6089,0.642,12.605,Public
6089,0.502,13.544,Public
6089,-2.038,1.199,Public
6089,0.902,24.707,Public
6089,0.762,21.793,Public
6089,-0.328,22.625,Public
6144,0.202,13.89,Public
6144,0.522,21.272,Public
6144,-0.478,22.091,Public
6144,-0.538,6.02,Public
6144,-0.048,6.868,Public
6144,-0.128,10.037,Public
6144,1.042,13.639,Public
6144,-0.078,1.785,Public
6144,-0.598,16.246,Public
6144,-0.058,11.486,Public
6144,-0.228,-1.852,Public
6144,0.192,3.001,Public
6144,-1.308,4.239,Public
6144,-0.848,2.799,Public
6144,0.032,21.64,Public
6144,-0.498,14.616,Public
6144,-0.658,6.217,Public
6144,-1.168,0.251,Public
6144,-0.428,16.239,Public
6144,-1.778,1.107,Public
6144,0.212,5.01,Public
6144,1.512,12.65,Public
6144,-0.148,3.967,Public
6144,-0.918,3.605,Public
6144,-1.948,3.091,Public
6144,-0.558,4.641,Public
6144,-1.338,11.389,Public
6144,0.282,8.362,Public
6144,-0.208,4.554,Public
6144,-0.808,13.247,Public
6144,-0.258,12.344,Public
6144,0.072,8.464,Public
6144,-0.658,0.778,Public
6144,0.402,10.84,Public
6144,-0.958,22.307,Public
6144,-0.968,4.085,Public
6144,-0.488,12.216,Public
6144,-1.248,-0.726,Public
6144,0.412,2.503,Public
6144,-1.508,8.519,Public
6144,-0.508,15.139,Public
6144,-0.968,3.719,Public
6144,-1.368,5.143,Public
6170,0.462,8.954,Public
6170,0.132,20.087,Public
6170,1.002,19.951,Public
6170,-0.048,22.3,Public
6170,0.072,14.148,Public
6170,-0.818,13.626,Public
6170,-0.398,16.68,Public
6170,-1.298,15.085,Public
6170,0.142,1.01,Public
6170,-0.818,23.917,Public
6170,-0.518,4.27,Public
6170,0.422,13.298,Public
6170,-0.538,20.251,Public
6170,-0.948,10.991,Public
6170,-1.008,3.253,Public
6170,-2.398,0.379,Public
6170,0.532,24.012,Public
6170,-0.778,-0.205,Public
6170,-0.258,23.231,Public
6170,-0.458,18.317,Public
6170,1.182,24.247,Public
6291,-0.228,10.305,Public
6291,-0.688,11.178,Public
6291,-0.528,17.11,Public
6291,-0.838,8.031,Public
6291,-0.178,17.821,Public
6291,-0.658,4.633,Public
6291,-0.238,12.085,Public
6291,-1.098,3.309,Public
6291,-0.318,0.612,Public
6291,-0.778,1.803,Public
6291,-0.388,8.022,Public
6291,-0.408,4.01,Public
6291,-1.498,5.9,Public
6291,-0.158,9.182,Public
6291,-1.308,7.133,Public
6291,-0.478,6.294,Public
6291,-0.218,15.823,Public
6291,-0.048,14.38,Public
6291,-1.458,3.326,Public
6291,-0.068,5.5,Public
6291,-1.518,3.377,Public
6291,-1.518,7.026,Public
6291,0.482,23.578,Public
6291,0.312,19.619,Public
6291,-0.258,23.137,Public
6291,-0.158,16.177,Public
6291,-1.858,15.868,Public
6291,0.472,17.446,Public
6291,0.122,18.119,Public
6291,-0.468,-2.092,Public
6291,-1.158,12.663,Public
6291,-1.048,13.835,Public
6291,-0.028,3.872,Public
6291,-0.418,10.092,Public
6291,0.362,4.582,Public
6366,0.992,19.467,Catholic
6366,0.752,17.715,Catholic
6366,-0.678,14.341,Catholic
6366,1.432,23.04,Catholic
6366,0.662,24.993,Catholic
6366,0.942,22.943,Catholic
6366,1.212,23.525,Catholic
6366,-0.518,24.133,Catholic
6366,0.662,21.689,Catholic
6366,0.142,10.158,Catholic
6366,0.582,20.761,Catholic
6366,0.482,22.055,Catholic
6366,-0.238,8.933,Catholic
6366,1.092,24.252,Catholic
6366,0.802,10.477,Catholic
6366,0.842,12.082,Catholic
6366,-0.438,20.619,Catholic
6366,0.422,3.745,Catholic
6366,-1.428,7.292,Catholic
6366,0.902,14.516,Catholic
6366,0.092,22.827,Catholic
6366,0.032,12.211,Catholic
6366,0.172,15.183,Catholic
6366,0.402,9.178,Catholic
6366,0.072,19.704,Catholic
6366,0.362,19.685,Catholic
6366,0.702,12.565,Catholic
6366,0.762,22.572,Catholic
6366,-0.718,5.932,Catholic
6366,-0.098,8.34,Catholic
6366,0.542,15.712,Catholic
6366,0.222,15.415,Catholic
6366,1.122,19.41,Catholic
6366,-0.138,18.12,Catholic
6366,-0.738,8.317,Catholic
6366,0.692,12.723,Catholic
6366,0.542,22.311,Catholic
6366,0.672,18.33,Catholic
6366,-0.218,15.019,Catholic
6366,0.232,10.79,Catholic
6366,0.062,16.491,Catholic
6366,0.152,18.028,Catholic
6366,-0.388,21.264,Catholic
6366,-0.028,14.318,Catholic
6366,1.152,15.572,Catholic
6366,-0.328,21.755,Catholic
6366,-0.038,19.327,Catholic
6366,-0.678,13.882,Catholic
6366,0.642,3.706,Catholic
6366,0.852,10.186,Catholic
6366,1.342,-0.799,Catholic
6366,1.102,12.971,Catholic
6366,-1.068,14.084,Catholic
6366,1.282,12.104,Catholic
6366,0.192,3.57,Catholic
6366,1.262,24.418,Catholic
6366,-0.458,11.635,Catholic
6366,-0.418,24.479,Catholic
6397,1.042,-1.483,Public
6397,0.522,13.327,Public
6397,1.152,10.873,Public
6397,0.322,15.109,Public
6397,-1.048,6.886,Public
6397,-2.058,4.233,Public
6397,0.772,12.774,Public
6397,-0.018,13.581,Public
6397,0.472,3.344,Public
6397,-1.388,3.834,Public
6397,-0.598,23.388,Public
6397,-1.788,3.457,Public
6397,0.142,20.658,Public
6397,-0.928,6.842,Public
6397,-0.158,8.559,Public
6397,-0.568,4.918,Public
6397,-1.448,14.09,Public
6397,0.262,10.284,Public
6397,-0.018,6.76,Public
6397,0.382,4.496,Public
6397,1.242,21.663,Public
6397,-0.288,19.411,Public
6397,0.042,15.241,Public
6397,-0.088,18.314,Public
6397,0.072,14.82,Public
6397,-0.438,11.505,Public
6397,-0.748,4.987,Public
6397,-1.368,5.641,Public
6397,-0.228,2.679,Public
6397,-0.098,0.67,Public
6397,-1.178,15.045,Public
6397,-0.338,20.828,Public
6397,-0.118,8.826,Public
6397,0.552,15.79,Public
6397,0.792,19.724,Public
6397,-0.868,20.222,Public
6397,-0.208,5.688,Public
6397,1.222,23.261,Public
6397,-0.988,10.856,Public
6397,-0.248,17.857,Public
6397,-0.568,3.335,Public
6397,-1.308,6.572,Public
6397,-0.118,7.387,Public
6397,0.272,24.869,Public
6397,-0.028,19.833,Public
6397,-0.068,21.334,Public
